#
#  This file contains sample profiling data.
#  It was collected by running the GrinBunny game
#  on an off-the-shelf PS/3.
#
#  To run the profiler, I have a simple shell script in
#  ~/bin/grinprof that looks like this:
#
#     #!/bin/sh -x
#     java -Xmx400m -jar /Users/billf/java.net/hdcookbook/bin/profiler.jar $*
#
#  That way, I can launch the gui on this data set with
#  "grinprof sample_profile.dat".  As of this writing (in May 2009),
#  grinprof was a GUI tool that was operated from the command line,
#  so it needed to be run from a terminal window.  By the time you read
#  this, that may no longer be true.
#
#  By the way, notice how we can put comments in this data file?  That's
#  because we used com.hdcookbook.grin.util.JsonIO to write out this
#  simple text format, and it handles comments in the input text.

1241824852366340000
3309
[2234029000,130000,255,"eraseBuffer(DD engine 0)"]
[2234246000,46000,255,"drawToBuffer(DD engine 0)"]
[2234540000,120000,255,"blitToFB(DD engine 1)"]
[2234676000,39395000,255,"idleWait(DD engine 0)"]
[2274200000,48000,255,"advanceModel(DD engine 0)"]
[2274383000,403000,255,"damageCalculation(DD engine 0)"]
[2274799000,288000,255,"eraseBuffer(DD engine 0)"]
[2275117000,14685000,255,"drawToBuffer(DD engine 0)"]
[2289855000,1253000,255,"blitToFB(DD engine 1)"]
[2291153000,24419000,255,"idleWait(DD engine 0)"]
[2316166000,259000,255,"advanceModel(DD engine 0)"]
[2316702000,648000,255,"damageCalculation(DD engine 0)"]
[2317380000,288000,255,"eraseBuffer(DD engine 0)"]
[2317685000,8263000,255,"drawToBuffer(DD engine 0)"]
[2325977000,1704000,255,"blitToFB(DD engine 1)"]
[2327724000,29359000,255,"idleWait(DD engine 0)"]
[2357148000,235000,255,"advanceModel(DD engine 0)"]
[2357405000,483000,255,"damageCalculation(DD engine 0)"]
[2357918000,250000,255,"eraseBuffer(DD engine 0)"]
[2358199000,29582000,255,"drawToBuffer(DD engine 0)"]
[2388036000,1476000,255,"blitToFB(DD engine 1)"]
[2389552000,9482000,255,"idleWait(DD engine 0)"]
[2399096000,389000,255,"advanceModel(DD engine 0)"]
[2399604000,640000,255,"damageCalculation(DD engine 0)"]
[2400280000,380000,255,"eraseBuffer(DD engine 0)"]
[2400779000,37201000,255,"drawToBuffer(DD engine 0)"]
[2438042000,1463000,255,"blitToFB(DD engine 1)"]
[2439558000,1174000,255,"idleWait(DD engine 0)"]
[2440771000,549000,255,"advanceModel(DD engine 0)"]
[2441521000,589000,255,"damageCalculation(DD engine 0)"]
[2442149000,274000,255,"eraseBuffer(DD engine 0)"]
[2442441000,778000,255,"drawToBuffer(DD engine 0)"]
[2443246000,14438000,255,"blitToFB(DD engine 1)"]
[2457755000,25364000,255,"idleWait(DD engine 0)"]
[2483167000,493000,255,"advanceModel(DD engine 0)"]
[2484806000,334000,255,"damageCalculation(DD engine 0)"]
[2485179000,366000,255,"eraseBuffer(DD engine 0)"]
[2485564000,2993000,255,"drawToBuffer(DD engine 0)"]
[2488590000,1526000,255,"blitToFB(DD engine 1)"]
[2490168000,33347000,255,"idleWait(DD engine 0)"]
[2523568000,451000,255,"advanceModel(DD engine 0)"]
[2524042000,584000,255,"damageCalculation(DD engine 0)"]
[2524672000,41000,255,"eraseBuffer(DD engine 0)"]
[2524935000,4071000,255,"drawToBuffer(DD engine 0)"]
[2529043000,7960000,255,"blitToFB(DD engine 1)"]
[2537059000,28422000,255,"idleWait(DD engine 0)"]
[2565557000,44000,255,"advanceModel(DD engine 0)"]
[2565625000,614000,255,"damageCalculation(DD engine 0)"]
[2566402000,480000,255,"eraseBuffer(DD engine 0)"]
[2567084000,3636000,255,"drawToBuffer(DD engine 0)"]
[2570750000,1447000,255,"blitToFB(DD engine 1)"]
[2572247000,35438000,255,"idleWait(DD engine 0)"]
[2607761000,44000,255,"advanceModel(DD engine 0)"]
[2607828000,746000,255,"damageCalculation(DD engine 0)"]
[2608835000,71000,255,"eraseBuffer(DD engine 0)"]
[2609360000,4423000,255,"drawToBuffer(DD engine 0)"]
[2613843000,7179000,255,"blitToFB(DD engine 1)"]
[2621065000,27475000,255,"idleWait(DD engine 0)"]
[2648643000,55000,255,"advanceModel(DD engine 0)"]
[2648725000,2267000,255,"damageCalculation(DD engine 0)"]
[2651039000,257000,255,"eraseBuffer(DD engine 0)"]
[2651439000,3453000,255,"drawToBuffer(DD engine 0)"]
[2654936000,1820000,255,"blitToFB(DD engine 1)"]
[2656799000,34506000,255,"idleWait(DD engine 0)"]
[2691363000,51000,255,"advanceModel(DD engine 0)"]
[2691472000,1668000,255,"damageCalculation(DD engine 0)"]
[2693192000,249000,255,"eraseBuffer(DD engine 0)"]
[2693461000,3489000,255,"drawToBuffer(DD engine 0)"]
[2697300000,8274000,255,"blitToFB(DD engine 1)"]
[2705627000,27561000,255,"idleWait(DD engine 0)"]
[2733255000,404000,255,"advanceModel(DD engine 0)"]
[2733680000,746000,255,"damageCalculation(DD engine 0)"]
[2734469000,657000,255,"eraseBuffer(DD engine 0)"]
[2735181000,3905000,255,"drawToBuffer(DD engine 0)"]
[2739129000,1438000,255,"blitToFB(DD engine 1)"]
[2740604000,33379000,255,"idleWait(DD engine 0)"]
[2774047000,4994000,255,"advanceModel(DD engine 0)"]
[2779097000,424000,255,"damageCalculation(DD engine 0)"]
[2779544000,277000,255,"eraseBuffer(DD engine 0)"]
[2779895000,1188000,255,"drawToBuffer(DD engine 0)"]
[2781265000,6823000,255,"blitToFB(DD engine 1)"]
[2788333000,27408000,255,"idleWait(DD engine 0)"]
[2815877000,48000,255,"advanceModel(DD engine 0)"]
[2816644000,836000,255,"damageCalculation(DD engine 0)"]
[2817644000,283000,255,"eraseBuffer(DD engine 0)"]
[2818049000,6646000,255,"drawToBuffer(DD engine 0)"]
[2824740000,1517000,255,"blitToFB(DD engine 1)"]
[2826294000,31554000,255,"idleWait(DD engine 0)"]
[2857905000,120000,255,"advanceModel(DD engine 0)"]
[2858181000,293000,255,"damageCalculation(DD engine 0)"]
[2858542000,251000,255,"eraseBuffer(DD engine 0)"]
[2858871000,11489000,255,"drawToBuffer(DD engine 0)"]
[2870563000,2287000,255,"blitToFB(DD engine 1)"]
[2872895000,28021000,255,"idleWait(DD engine 0)"]
[2900989000,260000,255,"advanceModel(DD engine 0)"]
[2901274000,436000,255,"damageCalculation(DD engine 0)"]
[2901738000,249000,255,"eraseBuffer(DD engine 0)"]
[2902016000,3122000,255,"drawToBuffer(DD engine 0)"]
[2905506000,1515000,255,"blitToFB(DD engine 1)"]
[2907057000,33326000,255,"idleWait(DD engine 0)"]
[2940441000,239000,255,"advanceModel(DD engine 0)"]
